especieId,version,reino,division,clase,orden,familia,genero,nombre-cientifico,nombre-comun,origen,estado-conservacion
184,1,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Cyprinodontidae,Orestias,Orestias agassii,Karachi,Nativa,En Peligro (EN)
185,1,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Cyprinodontidae,Orestias,Orestias ascotanensis,Karachi,Nativa,En Peligro (EN)
186,1,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Cyprinodontidae,Orestias,Orestias chungarensis,Karachi,Nativa,En Peligro (EN)
187,1,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Cyprinodontidae,Orestias,Orestias laucaensis,Karachi,Nativa,En Peligro (EN)
188,1,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Cyprinodontidae,Orestias,Orestias parinacotensis,Karachi,Nativa,En Peligro (EN)
2735,1,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Cyprinodontidae,Orestias,Orestias piacotensis,Karachi,Nativa,En peligro crítico (CR)
2872,1,Plantae,Magnoliophyta,Magnoliopsida,Gerianales,Oxalidaceae,Oxalis,Oxalis caesia,Vinagrillo,Nativa,Vulnerable (VU)
2873,1,Plantae,Magnoliophyta,Magnoliopsida,Gerianales,Oxalidaceae,Oxalis,Oxalis leucophylla,,Nativa,En Peligro (EN)
8183,1,Plantae,Magnoliophyta,Magnoliopsida,Gerianales,Oxalidaceae,Oxalis,Oxalis novemfoliolata,,Nativa,En peligro crítico (CR)
4147,1,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Oxyphyllum,Oxyphyllum ulicinum,Parafina,Nativa,En Peligro (EN)
5425,1,Plantae,Magnoliophyta,Magnoliopsida,Malvales,Malvaceae/Palaua,Palaua,Palaua concinna,malvilla,Nativa,Vulnerable (VU)
700,1,Animalia,Chordata,Aves,Falconiformes,Accipitridae,Pandion,Pandion haliaetus,Aguila pescadora,Nativa,Vulnerable (VU)
2768,1,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Paraholopterus,Paraholopterus nahuelbutensis,,Nativa,En peligro crítico (CR)
726,1,Animalia,Chordata,Aves,Procellariformes,Pelecanoididae,Pelecanoides,Pelecanoides garnotii,Yunco,Nativa,Vulnerable (VU)
8291,1,Animalia,Arthropoda,Insecta,Diptera,Pelechorhynchidae,Pelechorhynchus,Pelechorhynchus penai,,Nativa,Vulnerable (VU)
1167,1,Plantae,Magnoliophyta,Magnoliopsida,Piperales,Piperaceae,Peperomia,Peperomia berteroana,Peperomia,Nativa,En Peligro (EN)
1168,1,Plantae,Magnoliophyta,Magnoliopsida,Piperales,Piperaceae,Peperomia,Peperomia coquimbensis,Congonilla,Nativa,En Peligro (EN)
1170,1,Plantae,Magnoliophyta,Magnoliopsida,Piperales,Piperaceae,Peperomia,Peperomia margaritifera,Congonilla,Nativa,En peligro crítico (CR)
1171,1,Plantae,Magnoliophyta,Magnoliopsida,Piperales,Piperaceae,Peperomia,Peperomia skottsbergii,,Nativa,En peligro crítico (CR)
189,1,Animalia,Chordata,Actinopterygii,Perciformes,Percichthydae,Percichthys,Percichthys melanops,Perca negra,Nativa,Vulnerable (VU)
822,1,Animalia,Chordata,Actinopterygii,Perciformes,Perciliidae,Percilia,Percilia gillissi,Carmelita,Nativa,En Peligro (EN)
191,1,Animalia,Chordata,Actinopterygii,Perciformes,Perciliidae,Percilia,Percilia irwini,Carmelita de Concepción,Nativa,En Peligro (EN)
259,1,Plantae,Magnoliophyta,Magnoliopsida,Laurales,Lauraceae,Persea,Persea lingue,Lingue,Nativa,"Preocupación menor (LC), Vulnerable (VU)"
714,1,Animalia,Chordata,Aves,Pelecaniformes,Phaetonidae,Phaeton,Phaeton rubricauda,Ave del trópico de cola roja,Nativa,Vulnerable (VU)
715,1,Animalia,Chordata,Aves,Pelecaniformes,Phalacrocoracidae,Phalacrocorax,Phalacrocorax bougainvillii,Guanay,Nativa,Vulnerable (VU)
816,1,Animalia,Chordata,Mammalia,Cetacea,Phocoenidae,Phocoena,Phocoena spinipinnis,Marsopa espinosa,Nativa,"Datos Insuficientes (DD), Insuficientemente Conocida, Vulnerable (VU)"
718,1,Animalia,Chordata,Aves,Phoenicopteriformes,Phoenicopteridae,Phoenicoparrus,Phoenicoparrus andinus,Parina grande,Nativa,Vulnerable (VU)
719,1,Animalia,Chordata,Aves,Phoenicopteriformes,Phoenicopteridae,Phoenicoparrus,Phoenicoparrus jamesi,Parina chica,Nativa,Vulnerable (VU)
720,1,Animalia,Chordata,Aves,Phoenicopteriformes,Phoenicopteridae,Phoenicopterus,Phoenicopterus chilensis,Flamenco chileno,Nativa,"Rara, Vulnerable (VU)"
914,1,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Phyllodactylus,Phyllodactylus gerrhopygus,Salamanqueja del norte grande,Nativa,"Preocupación menor (LC), Vulnerable (VU)"
2754,1,Animalia,Arthropoda,Insecta,Odonata,Austropetalidae,Phyllopetalia,Phyllopetalia altarensis,,Nativa,En Peligro (EN)
786,1,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Phyllotis,Phyllotis osgoodi,Ratón orejudo de Osgood,Nativa,Vulnerable (VU)
8185,1,Animalia,Chordata,Reptilia,Squamata,Liolaemidae / Tropiduridae,Phymaturus,Phymaturus maulense,Matuasto,Nativa,En Peligro (EN)
2798,1,Animalia,Chordata,Reptilia,Squamata,Liolaemidae / Tropiduridae,Phymaturus,Phymaturus alicahuense,Matuasto,Nativa,En peligro crítico (CR)
2864,1,Animalia,Chordata,Reptilia,Squamata,Liolaemidae / Tropiduridae,Phymaturus,Phymaturus bibronii,Matuasto de Bibron,Nativa,En Peligro (EN)
8190,1,Animalia,Chordata,Reptilia,Squamata,Liolaemidae / Tropiduridae,Phymaturus,Phymaturus damasense,Matuasto,Nativa,En peligro crítico (CR)
2799,1,Animalia,Chordata,Reptilia,Squamata,Liolaemidae / Tropiduridae,Phymaturus,Phymaturus darwini,,Nativa,En Peligro (EN)
2796,1,Animalia,Chordata,Reptilia,Squamata,Liolaemidae / Tropiduridae,Phymaturus,Phymaturus vociferator,Matuasto del Laja,Nativa,En peligro crítico (CR)
800,1,Animalia,Chordata,Mammalia,Cetacea,Physeteridae,Physeter,Physeter macrocephalus,Cachalote gigante,Nativa,Vulnerable (VU)
566,1,Plantae,Magnoliophyta,Magnoliopsida,Sapindales,Zygophyllaceae,Pintoa,Pintoa chilensis,Pintoa,Nativa,En Peligro (EN)
30,1,Plantae,Magnoliophyta,Magnoliopsida,Rutales,Rutaceae,Pitavia,Pitavia punctata,Pitao,Nativa,En Peligro (EN)
568,1,Plantae,Magnoliophyta,Liliopsida,Liliales,Amaryllidaceae,Placea,Placea amoena,Macaya de la cuesta El Espino,Nativa,En Peligro (EN)
569,1,Plantae,Magnoliophyta,Liliopsida,Liliales,Amaryllidaceae,Placea,Placea davidii,,Nativa,Vulnerable (VU)
101,1,Plantae,Magnoliophyta,Liliopsida,Liliales,Amaryllidaceae,Placea,Placea lutea,Macaya amarilla,Nativa,"En Peligro (EN), Rara"
571,1,Plantae,Magnoliophyta,Liliopsida,Liliales,Amaryllidaceae,Placea,Placea ornata,,Nativa,Vulnerable (VU)
312,1,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago fernandezia,Plantago de Juan Fernández,Nativa,"En Peligro (EN), Rara"
8304,1,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,Plantago lundborgii,,Nativa,En peligro crítico (CR)
8186,1,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Plazia,Plazia daphnoides,Koya macho,Nativa,Vulnerable (VU)
691,1,Animalia,Chordata,Aves,Ciconiiformes,Thereskiornithidae,Plegadis,Plegadis chihi,Cuervo de pantano,Nativa,En Peligro (EN)
573,1,Plantae,Pteridophyta,Filicopsida,Filicales,Polypodiaceae,Pleopeltis,Pleopeltis macrocarpa,,Nativa,"En Peligro (EN), Preocupación menor (LC)"
52,1,Animalia,Chordata,Amphibia,Anura,Leiuperidae,Pleurodema,Pleurodema marmorata,Sapo de cuatro ojos marmóreo,Nativa,"En Peligro (EN), Rara"
1172,1,Plantae,Magnoliophyta,Liliopsida,Cyperales,Poaceae,Podophorus,Podophorus bromoides,,Nativa,Extinta (EX)
5428,1,Plantae,Magnoliophyta,Magnoliopsida,Polygalales,Polygalaceae,Polygala,Polygala solieri,,Nativa,Vulnerable (VU)
260,1,Plantae,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Polylepis,Polylepis rugulosa,Queñoa,Nativa,En Peligro (EN)
261,1,Plantae,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Polylepis,Polylepis tarapacana,Queñoa de altura,Nativa,Vulnerable (VU)
313,1,Plantae,Pteridophyta,Filicopsida,Filicales,Polypodiaceae,Polypodium,Polypodium intermedium,Helecho,Nativa,"En Peligro (EN), Rara"
575,1,Plantae,Pteridophyta,Filicopsida,Filicales,Polypodiaceae,Polypodium,Polypodium masafuerae,,Nativa,En Peligro (EN)
5427,1,Plantae,Magnoliophyta,Magnoliopsida,Capparales,Brassicaceae,Polypsecadium,Polypsecadium zoellneri,,Nativa,Vulnerable (VU)
576,1,Plantae,Pteridophyta,Filicopsida,Filicales,Dryopteridaceae,Polystichum,Polystichum fuentesii,,Nativa,Extinta (EX)
315,1,Plantae,Pteridophyta,Filicopsida,Filicales,Dryopteridaceae,Polystichum,Polystichum tetragonum,Helecho,Nativa,Vulnerable (VU)
262,1,Plantae,Magnoliophyta,Magnoliopsida,Sapindales,Zygophyllaceae,Porlieria,Porlieria chilensis,Guayacán,Nativa,Vulnerable (VU)
102,1,Plantae,Magnoliophyta,Magnoliopsida,Ericales,Sapotaceae,Pouteria,Pouteria splendens,Lúcumo silvestre,Nativa,"En Peligro (EN), Rara"
2772,1,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Praocis,Praocis medvedevi,,Nativa,En peligro crítico (CR)
5430,1,Animalia,Cnidaria,Anthozoa,Alcyonacea,Primnoidae,Primnoella,Primnoella chilensis,látigo del mar,Nativa,"Datos Insuficientes (DD), En Peligro (EN)"
916,1,Animalia,Chordata,Reptilia,Squamata,Liolaemidae / Tropiduridae,Pristidactylus,Pristidactylus alvaroi,Gruñidor de Alvaro,Nativa,En Peligro (EN)
917,1,Animalia,Chordata,Reptilia,Squamata,Liolaemidae / Tropiduridae,Pristidactylus,Pristidactylus torquatus,Gruñidor del sur,Nativa,Vulnerable (VU)
918,1,Animalia,Chordata,Reptilia,Squamata,Liolaemidae / Tropiduridae,Pristidactylus,Pristidactylus valeriae,Gruñidor de Valeria,Nativa,En Peligro (EN)
919,1,Animalia,Chordata,Reptilia,Squamata,Liolaemidae / Tropiduridae,Pristidactylus,Pristidactylus volcanensis,Gruñidor de El Volcán,Nativa,En Peligro (EN)
579,1,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Prosopis,Prosopis alpataco,Alpataco,Nativa,Vulnerable (VU)
580,1,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Prosopis,Prosopis burkartii,,Nativa,En peligro crítico (CR)
581,1,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Prosopis,Prosopis chilensis,Algarrobo,Nativa,Vulnerable (VU)
582,1,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Prosopis,Prosopis flexuosa,Tamarugo enano,Nativa,Vulnerable (VU)
583,1,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Prosopis,Prosopis reptans,Mastuerzo,Nativa,En Peligro (EN)
585,1,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Prosopis,Prosopis tamarugo,Tamarugo,Nativa,En Peligro (EN)
586,1,Plantae,Coniferophyta,Pinopsida,Pinales,Podocarpaceae,Prumnopitys,Prumnopitys andina,Lleuque,Nativa,Vulnerable (VU)
729,1,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psilopsiagon,Psilopsiagon aurifrons,Perico cordillerano,Nativa,Vulnerable (VU)
316,1,Plantae,Pteridophyta,Filicopsida,Filicales,Adiantaceae,Pteris,Pteris berteroana,Helecho,Nativa,Vulnerable (VU)
588,1,Plantae,Pteridophyta,Filicopsida,Filicales,Adiantaceae,Pteris,Pteris chilensis,Pesebre,Nativa,"Preocupación menor (LC), Vulnerable (VU)"
589,1,Plantae,Pteridophyta,Filicopsida,Filicales,Adiantaceae,Pteris,Pteris semiadnata,Pesebre,Nativa,"Preocupación menor (LC), Vulnerable (VU)"
1195,1,Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Cactaceae,Pterocactus,Pterocactus australis,Cactus,Nativa,En Peligro (EN)
1196,1,Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Cactaceae,Pterocactus,Pterocactus hickenii,Cactus,Nativa,En Peligro (EN)
727,1,Animalia,Chordata,Aves,Procellariformes,Procellaridae,Pterodroma,Pterodroma cookii,Fardela de Cook,Nativa,Vulnerable (VU)
151,1,Animalia,Chordata,Aves,Procellariformes,Procellaridae,Pterodroma,Pterodroma defilippiana,De Filippi´s Petrel,Nativa,Vulnerable (VU)
152,1,Animalia,Chordata,Aves,Procellariformes,Procellaridae,Pterodroma,Pterodroma externa,Fardela blanca,Nativa,En Peligro (EN)
153,1,Animalia,Chordata,Aves,Procellariformes,Procellaridae,Pterodroma,Pterodroma longirostris,Fardela blanca de Más Afuera,Nativa,En Peligro (EN)
154,1,Animalia,Chordata,Aves,Procellariformes,Procellaridae,Pterodroma,Pterodroma neglecta,Fardela de Kermadec,Nativa,En Peligro (EN)
220,1,Animalia,Mollusca,Gastropoda,Stylommatophora,Endodontidae,Ptychodon,Ptychodon oculta,Caracol terrestre Ptychodon,Nativa,En Peligro (EN)
221,1,Animalia,Mollusca,Gastropoda,Stylommatophora,Endodontidae,Ptychodon,Ptychodon skottsberg,Caracol terrestre Ptychodon,Nativa,En Peligro (EN)
17,1,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Pudu,Pudu pudu,Pudú,Nativa,Vulnerable (VU)
53,1,Animalia,Chordata,Aves,Procellariformes,Procellaridae,Puffinus,Puffinus creatopus,Fardela blanca,Nativa,En Peligro (EN)
728,1,Animalia,Chordata,Aves,Procellariformes,Procellaridae,Puffinus,Puffinus nativitatis,Fardela de Pascua,Nativa,Vulnerable (VU)
222,1,Animalia,Mollusca,Gastropoda,Stylommatophora,Endodontidae,Punctum,Punctum conicum,Caracol terrestre Punctum,Nativa,En peligro crítico (CR)
223,1,Animalia,Mollusca,Gastropoda,Stylommatophora,Endodontidae,Punctum,Punctum depressum,Caracol terrestre Punctum,Nativa,En peligro crítico (CR)
2706,1,Plantae,Magnoliophyta,Liliopsida,Bromeliales,Bromeliaceae,Puya,Puya boliviensis,Chagual dulce,Nativa,Vulnerable (VU)
590,1,Plantae,Magnoliophyta,Liliopsida,Bromeliales,Bromeliaceae,Puya,Puya coquimbensis,Chagual de Coquimbo,Nativa,Vulnerable (VU)
263,1,Plantae,Magnoliophyta,Liliopsida,Bromeliales,Bromeliaceae,Puya,Puya venusta,Chagualillo,Nativa,Vulnerable (VU)
504,1,Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Cactaceae,Pyrrhocactus,Pyrrhocactus aricensis,Ariqueño,Nativa,Vulnerable (VU)
1187,1,Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Cactaceae,Pyrrhocactus,Pyrrhocactus confinis,sandillón,Nativa,Vulnerable (VU)
517,1,Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Cactaceae,Pyrrhocactus,Pyrrhocactus eriosyzoides,Quisco de Huanta,Nativa,Vulnerable (VU)
521,1,Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Cactaceae,Pyrrhocactus,Pyrrhocactus intermedius,Quisquito de Chañaral,Nativa,Vulnerable (VU)
524,1,Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Cactaceae,Pyrrhocactus,Pyrrhocactus kunzei,Cunze,Nativa,En Peligro (EN)
531,1,Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Cactaceae,Neoporteria,Pyrrhocactus simulans,Simulador,Nativa,En peligro crítico (CR)
535,1,Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Cactaceae,Pyrrhocactus,Pyrrhocactus taltalensis,Quisquito de Taltal,Nativa,Vulnerable (VU)
520,1,Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Cactaceae,Pyrrhocactus,Pyrrhocactus tuberisulcatus,Hórrido,Nativa,Vulnerable (VU)
1173,1,Plantae,Magnoliophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus,Ranunculus caprarum,,Nativa,En peligro crítico (CR)
317,1,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Verbenaceae,Rhaphithamnus,Rhaphithamnus venustus,Arrayán macho,Nativa,En Peligro (EN)
19,1,Animalia,Chordata,Aves,Rheiformes,Rheidae,Rhea,Rhea pennata tarapacensis,Ñandú del norte,Nativa,Vulnerable (VU)
651,1,Animalia,Chordata,Amphibia,Anura,Bufonidae,Rhinella,Rhinella arunco,Sapo de rulo,Nativa,Vulnerable (VU)
652,1,Animalia,Chordata,Amphibia,Anura,Bufonidae,Rhinella,Rhinella atacamensis,Sapo de Atacama,Nativa,Vulnerable (VU)
653,1,Animalia,Chordata,Amphibia,Anura,Bufonidae,Rhinella,Rhinella rubropunctata,Sapo,Nativa,Vulnerable (VU)
54,1,Animalia,Chordata,Amphibia,Anura,Cycloramphidae,Rhinoderma,Rhinoderma darwini,Ranita de Darwin,Nativa,En Peligro (EN)
55,1,Animalia,Chordata,Amphibia,Anura,Cycloramphidae,Rhinoderma,Rhinoderma rufum,Sapito vaquero,Nativa,En peligro crítico (CR)
593,1,Plantae,Magnoliophyta,Liliopsida,Liliales,Amaryllidaceae,Rhodophiala,Rhodophiala pratensis,,Nativa,Vulnerable (VU)
595,1,Plantae,Magnoliophyta,Liliopsida,Liliales,Amaryllidaceae,Rhodophiala,Rhodophiala tiltilensis,,Nativa,En Peligro (EN)
20,1,Animalia,Chordata,Mammalia,Paucituberculata,Rhyncholestes,Caenolestidae,Rhyncholestes raphanurus,Comadrejita trompuda,Nativa,Vulnerable (VU)
596,1,Plantae,Magnoliophyta,Magnoliopsida,Rosales,Saxifragaceae,Ribes,Ribes integrifolium,Parrilla falsa,Nativa,Vulnerable (VU)
318,1,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Robinsonia,Robinsonia berteroi,Resino hembra,Nativa,En peligro crítico (CR)
319,1,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Robinsonia,Robinsonia evenia,,Nativa,"En Peligro (EN), Rara"
320,1,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Robinsonia,Robinsonia gayana,Resino hembra,Nativa,"En Peligro (EN), Rara"
321,1,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Robinsonia,Robinsonia gracilis,Resinillo,Nativa,"En Peligro (EN), Rara"
322,1,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Robinsonia,Robinsonia macrocephala,Incienso,Nativa,Extinta (EX)
323,1,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Robinsonia,Robinsonia masafuerae,,Nativa,"En Peligro (EN), Rara"
324,1,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Robinsonia,Robinsonia saxatilis,Robinsonia de las rocas,Nativa,"En Peligro (EN), Rara"
325,1,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Robinsonia,Robinsonia thurifera,Resino macho,Nativa,"En Peligro (EN), Rara"
684,1,Animalia,Chordata,Aves,Charadriiformes,Rostratulidae,Rostratula,Rostratula semicollaris,Becacina pintada,Nativa,En Peligro (EN)
326,1,Plantae,Pteridophyta,Filicopsida,Filicales,Dryopteridaceae,Rumohra,Rumohra berteroana,Helecho,Nativa,Vulnerable (VU)
5431,1,Fungi,Basidiomycota,Basidiomycetes/Agaricomycetes,Russulales,Russulaceae,Russula,Russula austrodelica,Desconocido,Nativa,Vulnerable (VU)
598,1,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Salvia tubiflora,Salvia roja,Nativa,Vulnerable (VU)
8298,1,Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Sanctambrosia,Sanctambrosia manicata,,Nativa,En peligro crítico (CR)
31,1,Plantae,Magnoliophyta,Magnoliopsida,Santalales,Santalaceae,Santalum,Santalum Fernandezianum,Sándalo de Juan Fernández,Nativa,Extinta (EX)
8299,1,Fungi,Ascomycota,Lecanoromycetes,Teloschistales,Caliciaceae,Santessonia,Santessonia cervicornis,,Nativa,En peligro crítico (CR)
600,1,Plantae,Magnoliophyta,Magnoliopsida,Sapindales,Anacardiaceae,Schinus,Schinus marchandii,Laura,Nativa,Vulnerable (VU)
2883,1,Plantae,Magnoliophyta,Liliopsida,Cyperales,Cyperaceae,Scirpus,Scirpus trachycaulos,Junquillo,Nativa,Extinta (EX)
2765,1,Animalia,Arthropoda,Insecta,Coleoptera,Lucanidae,Sclerostomulus,Sclerostomulus nitidus,Borrachito,Nativa,En peligro crítico (CR)
2773,1,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Scotobius,Scotobius planicosta,,Nativa,En Peligro (EN)
602,1,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Scutellaria,Scutellaria valdiviana,Teresa,Nativa,En Peligro (EN)
327,1,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Boraginaceae,Selkirkia,Selkirkia berteroi,,Nativa,"En Peligro (EN), Rara"
2884,1,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Senecio,Senecio balsamicus,,Nativa,En Peligro (EN)
926,1,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Senecio,Senecio linaresensis,,Nativa,En Peligro (EN)
1067,1,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Senecio,Senecio microtis,,Nativa,Vulnerable (VU)
2709,1,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Senecio,Senecio pycnanthus,Senecio,Nativa,En Peligro (EN)
2914,1,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Senecio,Senecio ricardii,,Nativa,Vulnerable (VU)
2915,1,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Senna,Senna paposana,Senna de Paposo,Nativa,En Peligro (EN)
21,1,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Sephanoides,Sephanoides fernandensis,Picaflor de Juan Fernández,Nativa,"En Peligro (EN), Rara"
603,1,Plantae,Pteridophyta,Filicopsida,Filicales,Hymenophyllaceae,Serpyllopsis,Serpyllopsis caespitosa,,Nativa,"En Peligro (EN), Preocupación menor (LC)"
8300,1,Plantae,Magnoliophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum brachyantherum,Chavalongo,Nativa,"En Peligro (EN), Preocupación menor (LC)"
1174,1,Plantae,Magnoliophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum fernandezianum,papa de Juan Fernández,Nativa,En peligro crítico (CR)
2916,1,Plantae,Magnoliophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum herba-bona,,Nativa,Vulnerable (VU)
264,1,Plantae,Magnoliophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum lycopersicoides,Tomate silvestre,Nativa,"En Peligro (EN), Rara"
2710,1,Plantae,Magnoliophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum pimpinellifolium,,Nativa,Vulnerable (VU)
265,1,Plantae,Magnoliophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum sitiens,Tomate silvestre,Nativa,"Rara, Vulnerable (VU)"
605,1,Plantae,Magnoliophyta,Liliopsida,Asparagales,Alliaceae,Solaria,Solaria cuspidata,,Nativa,Vulnerable (VU)
329,1,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Sophora,Sophora fernandeziana,Madera dura,Nativa,"En Peligro (EN), Rara"
330,1,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Sophora,Sophora masafuerana,Pelú de Juan Fernández,Nativa,"En Peligro (EN), Rara"
32,1,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Sophora,Sophora toromiro,Toromiro,Nativa,Extinta en la naturaleza (EW)
1175,1,Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Spergularia,Spergularia confertiflora,,Nativa,Vulnerable (VU)
1176,1,Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Spergularia,Spergularia masafuerana,haloragis,Nativa,En peligro crítico (CR)
56,1,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Spheniscus,Spheniscus humboldti,Pingüino de Humboldt,Nativa,Vulnerable (VU)
22,1,Animalia,Chordata,Aves,Charadriiformes,Laridae,Sterna,Sterna lorata,Gaviotín chico,Nativa,En Peligro (EN)
8301,1,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Sterphus,Sterphus aurifrons,Mosco de Juan Fernández,Nativa,En peligro crítico (CR)
612,1,Plantae,Pteridophyta,Filicopsida,Filicales,Gleicheniaceae,Sticherus,Sticherus squamulosus,Huedahue,Nativa,En Peligro (EN)
1068,1,Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Suaeda,Suaeda multiflora,,Nativa,Vulnerable (VU)
8302,1,Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,Suaeda,Suaeda nesophila,,Nativa,En Peligro (EN)
226,1,Animalia,Mollusca,Gastropoda,Stylommatophora,Succineidae,Succinea,Succinea fernandi,caracol terrestre Succinea,Nativa,En peligro crítico (CR)
227,1,Animalia,Mollusca,Gastropoda,Stylommatophora,Succineidae,Succinea,Succinea fragilis,caracol terrestre Succinea,Nativa,En Peligro (EN)
229,1,Animalia,Mollusca,Gastropoda,Stylommatophora,Succineidae,Succinea,Succinea masafuerae,caracol terrestre Succinea,Nativa,En peligro crítico (CR)
230,1,Animalia,Mollusca,Gastropoda,Stylommatophora,Succineidae,Succinea,Succinea pinguis,caracol terrestre Succinea,Nativa,En Peligro (EN)
231,1,Animalia,Mollusca,Gastropoda,Stylommatophora,Succineidae,Succinea,Succinea rubicunda,caracol terrestre Succinea,Nativa,En peligro crítico (CR)
232,1,Animalia,Mollusca,Gastropoda,Stylommatophora,Succineidae,Succinea,Succinea semiblobosa,caracol terrestre Succinea,Nativa,En peligro crítico (CR)
224,1,Animalia,Mollusca,Gastropoda,Stylommatophora,Succineidae,Succinea,Succinea cryptica,caracol terrestre Succinea,Nativa,En peligro crítico (CR)
225,1,Animalia,Mollusca,Gastropoda,Stylommatophora,Succineidae,Succinea,Succinea cumingi,caracol terrestre Succinea,Nativa,En peligro crítico (CR)
228,1,Animalia,Mollusca,Gastropoda,Stylommatophora,Succineidae,Succinea,Succinea mamillata,caracol terrestre Succinea,Nativa,En Peligro (EN)
233,1,Animalia,Mollusca,Gastropoda,Stylommatophora,Succineidae,Succinea,Succinea texta,caracol terrestre Succinea,Nativa,En peligro crítico (CR)
8181,1,Animalia,Cnidaria,Anthozoa,Alcyonacea,Paramuriceidae,Swiftia,Swiftia comauensis,Gorgonia amarilla-roja,Nativa,En peligro crítico (CR)
